 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line ping 192.168.1.108 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,14,3,5966519.0,4347826.0,1.372299397445988,0.13744887264883937
0,14,4,2590072.0,4347826.0,0.5957165719143315,-0.2249603183318388
0,14,5,4876477.0,4347826.0,1.1215897324317947,0.04983402490162708
0,14,6,3058054.0,4347826.0,0.7033524340670487,-0.1528270052552189
0,14,7,3712825.0,4347826.0,0.8539497670789954,-0.06856767558973098
0,14,8,4403704.0,4347826.0,1.0128519402570388,0.00554596438400891
0,14,9,5918021.0,4347826.0,1.3611448572228972,0.13390434661764375
0,14,10,6058891.0,4347826.0,1.3935449578708992,0.1441209842730718
0,14,11,2838588.0,4347826.0,0.652875253057505,-0.18516979282034263
0,14,12,2457988.0,4347826.0,0.5653372513067451,-0.24769239698469245
0,14,13,5154227.0,4347826.0,1.1854722337094448,0.07389138632939822
0,14,14,3878906.0,4347826.0,0.892148397842968,-0.049562900103769
0,14,15,5851586.0,4347826.0,1.345864806917296,0.12900143688749507
0,14,16,6024364.0,4347826.0,1.385603747712075,0.141639049332966
0,14,17,2776143.0,4347826.0,0.6385129027702581,-0.19483032229202013
0,14,18,2365802.0,4347826.0,0.5441344708826894,-0.2642937606959374
0,14,19,2794151.0,4347826.0,0.6426547428530949,-0.19202228297620774
0,14,20,2563665.0,4347826.0,0.5896429617928592,-0.22941088100070944
0,14,21,2681542.0,4347826.0,0.6167546723350934,-0.2098875517504072
0,14,22,5471249.0,4347826.0,1.258387295167746,0.0998143249470846
0,15,0,5493911.0,5000000.0,1.0987822,0.040911615342269184
0,15,1,5551563.0,5000000.0,1.1103126,0.045445268284037235
0,15,2,2600631.0,5000000.0,0.5201262,-0.28389126922297686
0,15,3,3738155.0,5000000.0,0.747631,-0.12631269920088944
0,15,4,2816376.0,5000000.0,0.5632752,-0.24927936955330665
0,15,5,3522830.0,5000000.0,0.704566,-0.15207831824909673
0,15,6,5325289.0,5000000.0,1.0650578,0.027373177295790318
0,15,7,3137390.0,5000000.0,0.627478,-0.20240149637456514
0,15,8,3537772.0,5000000.0,0.7075544,-0.15024016398519904
0,15,9,2866551.0,5000000.0,0.5733102,-0.24161033144299618
0,15,10,2354413.0,5000000.0,0.4708826,-0.32708735726082605
0,15,11,2608109.0,5000000.0,0.5216218,-0.2826442665440352
0,15,12,2421549.0,5000000.0,0.4843098,-0.3148767429236001
0,15,13,2593609.0,5000000.0,0.5187218,-0.28506549979751233
0,15,14,2704497.0,5000000.0,0.5408994,-0.26688350030471625
0,15,15,2914684.0,5000000.0,0.5829368,-0.23437852740064183
0,15,16,2756108.0,5000000.0,0.5512216,-0.25867377263705815
0,15,17,2247173.0,5000000.0,0.4494346,-0.3473334962011725
0,15,18,3601829.0,5000000.0,0.7203658,-0.14244691387561936
0,15,19,2689061.0,5000000.0,0.5378122,-0.2693693502484869
0,16,0,3313710.0,5882352.0,0.5633307901329264,-0.2492365107575799
0,16,1,2367977.0,5882352.0,0.4025561544089847,-0.3951735293360835
0,16,2,3217863.0,5882352.0,0.5470367975258876,-0.26198345899575953
0,16,3,2435028.0,5882352.0,0.4139548262327722,-0.3830470496720083
0,16,4,2591386.0,5882352.0,0.44053569048571045,-0.3560189009792854
0,16,5,3363064.0,5882352.0,0.5717209714753554,-0.24281587700213603
0,16,6,2609165.0,5882352.0,0.44355812096929936,-0.3530494649812316
0,16,7,2592760.0,5882352.0,0.4407692705230833,-0.3557886911695665
0,16,8,2553592.0,5882352.0,0.4341107094577135,-0.3623995000377844
0,16,9,3311814.0,5882352.0,0.5630084700813552,-0.2494850714329817
0,16,10,2563985.0,5882352.0,0.4358775197404032,-0.3606355290196036
0,16,11,5872144.0,5882352.0,0.9982646397223424,-7.543120837781625E-4
0,16,12,3496370.0,5882352.0,0.5943829951012792,-0.22593362394351174
0,16,13,2633014.0,5882352.0,0.44761245161799224,-0.3490978408349985
0,16,14,5912197.0,5882352.0,1.0050736508117841,0.0021978875964682536
0,16,15,3665907.0,5882352.0,0.6232042897126864,-0.20536956593861003
0,16,16,3917364.0,5882352.0,0.6659519865523178,-0.17655708123068198
0,17,0,6172435.0,6666666.0,0.9258653425865343,-0.03345217230740871
0,17,1,3125771.0,6666666.0,0.4688656968865697,-0.3289515399159427
0,17,2,3388495.0,6666666.0,0.5082743008274301,-0.29390184837518585
0,17,3,2151832.0,6666666.0,0.3227748322774832,-0.491100335874163
0,17,4,3729414.0,6666666.0,0.5594121559412156,-0.2522681007088013
0,17,5,3458945.0,6666666.0,0.5188418018841802,-0.28496504107622495
0,17,6,4542421.0,6666666.0,0.6813632181363218,-0.1666213145479864
0,17,7,5828753.0,6666666.0,0.8743130374313037,-0.05833304552530119
0,17,8,2308136.0,6666666.0,0.34622043462204344,-0.46064730277579397
0,17,9,6148748.0,6666666.0,0.9223122922312292,-0.03512200321019341
0,17,10,5855156.0,6666666.0,0.8782734878273488,-0.05637022696444855
0,17,11,2740163.0,6666666.0,0.4110244911024491,-0.3861322996962984
0,17,12,3179387.0,6666666.0,0.4769080976908098,-0.32156530337326655
0,17,13,2703256.0,6666666.0,0.40548844054884403,-0.3920215219149876
0,17,14,5941921.0,6666666.0,0.8912882391288239,-0.04998182411187249
0,18,0,5737698.0,6666666.0,0.8606547860654786,-0.06517101181073649
0,18,1,2711744.0,6666666.0,0.40676164067616405,-0.3906600096041724
0,18,2,5984118.0,6666666.0,0.897617789761779,-0.04690854878085692
0,18,3,5859149.0,6666666.0,0.8788724378872438,-0.05607415512179084
0,18,4,2712209.0,6666666.0,0.40683139068313906,-0.3905855447500043
0,18,5,3856060.0,6666666.0,0.5784090578409058,-0.2377649146424296
0,18,6,2818442.0,6666666.0,0.42276634227663423,-0.3738995955022232
0,18,7,5922403.0,6666666.0,0.8883605388360539,-0.05141074114830163
0,18,8,5979132.0,6666666.0,0.896869889686989,-0.047270556163825195
0,18,9,2416361.0,6666666.0,0.36245418624541864,-0.44074687990185224
0,18,10,4985161.0,6666666.0,0.7477742247774225,-0.1262295087322914
0,18,11,5957776.0,6666666.0,0.8936664893666489,-0.04882452689914055
0,18,12,4210031.0,6666666.0,0.6315047131504713,-0.19962340379811414
0,18,13,2780063.0,6666666.0,0.4170094917009492,-0.3798540597829993
0,18,14,4544342.0,6666666.0,0.6816513681651368,-0.16643768926532745
0,19,0,3445760.0,5555555.0,0.6202368620236862,-0.20744242626743595
0,19,1,2446936.0,5555555.0,0.4404485240448524,-0.35610484100810985
0,19,2,2855109.0,5555555.0,0.5139196713919671,-0.2891047584318221
0,19,3,3591023.0,5555555.0,0.6463842046384205,-0.1895092647368554
0,19,4,3342867.0,5555555.0,0.601716120171612,-0.22060835346131183
0,19,5,5789958.0,5555555.0,1.0421925442192543,0.01794796192609984
0,19,6,6021663.0,5555555.0,1.083899448389945,0.0349889952698195
0,19,7,4567287.0,5555555.0,0.8221117422111742,-0.08506914872819352
