 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: curl 192.168.222.3:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,10,17,9001297.0,5000000.0,-2.553350872543592
0,10,18,8956867.0,5000000.0,-2.5318612111268104
0,10,19,1.1902094E7,5000000.0,-3.766533715641978
0,11,0,9639331.0,4347826.0,-3.457747382442324
0,11,1,8836060.0,4347826.0,-3.079865009273756
0,11,2,9914203.0,4347826.0,-3.579856518363866
0,11,3,9623161.0,4347826.0,-3.4504559650889135
0,11,4,9010459.0,4347826.0,-3.1647475955488833
0,11,5,9617775.0,4347826.0,-3.4480245759500203
0,11,6,1.0839131E7,4347826.0,-3.9672230983638643
0,11,7,1.0936628E7,4347826.0,-4.006112849157698
0,11,8,9640771.0,4347826.0,-3.4583961176565907
0,11,9,9958383.0,4347826.0,-3.599166699556272
0,11,10,9288621.0,4347826.0,-3.296790875943827
0,11,11,1.0528772E7,4347826.0,-3.8410556586774454
0,11,12,1.0321143E7,4347826.0,-3.754556399699978
0,11,13,8886627.0,4347826.0,-3.1046479653357766
0,11,14,1.0115846E7,4347826.0,-3.6673005388323423
0,11,15,1.0292557E7,4347826.0,-3.7425112549488357
0,11,16,9173936.0,4347826.0,-3.242835507475612
0,11,17,9220412.0,4347826.0,-3.2647817197499625
0,11,18,1.152184E7,4347826.0,-4.232496847313299
0,11,19,9510755.0,4347826.0,-3.3994283896148754
0,11,20,8931319.0,4347826.0,-3.1264344604675722
0,11,21,1.0435094E7,4347826.0,-3.8022421027528868
0,11,22,9656398.0,4347826.0,-3.4654300212848947
0,12,0,9282363.0,4000000.0,-3.6559855679020803
0,12,1,9501315.0,4000000.0,-3.7572372529998113
0,12,2,9841511.0,4000000.0,-3.910017909025494
0,12,3,9004968.0,4000000.0,-3.52422182524079
0,12,4,1.0216876E7,4000000.0,-4.072581311474474
0,12,5,1.0194441E7,4000000.0,-4.063034254197147
0,12,6,9029027.0,4000000.0,-3.535809603920975
0,12,7,9591539.0,4000000.0,-3.7982830568448955
0,12,8,1.0784859E7,4000000.0,-4.3075448023185885
0,12,9,9033592.0,4000000.0,-3.5380048053500692
0,12,10,9353448.0,4000000.0,-3.689117448209821
0,12,11,1.1384429E7,4000000.0,-4.542512615970256
0,12,12,9536354.0,4000000.0,-3.773223728585779
0,12,13,1.0364293E7,4000000.0,-4.134796907245856
0,12,14,1.1641967E7,4000000.0,-4.639663725834303
0,12,15,9258493.0,4000000.0,-3.6448031122371654
0,12,16,9214628.0,4000000.0,-3.624178158550943
0,12,17,9930837.0,4000000.0,-3.9492586231971605
0,12,18,9748270.0,4000000.0,-3.8686755810206295
0,12,19,8898661.0,4000000.0,-3.4726467104050562
0,12,20,9414761.0,4000000.0,-3.717493083089874
0,12,21,1.0090654E7,4000000.0,-4.01859323510204
0,12,22,8949154.0,4000000.0,-3.497219903010587
0,12,23,1.0410566E7,4000000.0,-4.154143504779184
0,12,24,1.0283538E7,4000000.0,-4.100825658924078
0,13,0,9085611.0,4000000.0,-3.5629414725123927
0,13,1,1.086291E7,4000000.0,-4.3388619006222475
0,13,2,1.0227277E7,4000000.0,-4.0770002739973945
0,13,3,8837373.0,4000000.0,-3.4426319436859028
0,13,4,9338090.0,4000000.0,-3.6819806399342707
0,13,5,1.1598715E7,4000000.0,-4.623498858884576
0,13,6,9350420.0,4000000.0,-3.6877112752164147
0,13,7,9460326.0,4000000.0,-3.738461109894403
0,13,8,1.193154E7,4000000.0,-4.746365102081383
0,13,9,9511731.0,4000000.0,-3.7619956823183425
0,13,10,9067661.0,4000000.0,-3.554352840676958
0,13,11,1.0311066E7,4000000.0,-4.112435754090601
0,13,12,9603714.0,4000000.0,-3.803792268967529
0,13,13,8982615.0,4000000.0,-3.5134279464287603
0,13,14,9661523.0,4000000.0,-3.829856007563407
0,13,15,1.0003213E7,4000000.0,-3.980795250769627
0,13,16,1.8307512E7,4000000.0,-6.605693361474332
0,13,17,1.1569623E7,4000000.0,-4.61259216224718
0,13,18,8968688.0,4000000.0,-3.5066892484490335
0,13,19,1.0815077E7,4000000.0,-4.31969624500413
0,13,20,1.1108349E7,4000000.0,-4.435895245461866
0,13,21,9460041.0,4000000.0,-3.738330273185632
0,13,22,1.0775329E7,4000000.0,-4.303705478948972
0,13,23,1.0551454E7,4000000.0,-4.21252318605893
0,13,24,9753688.0,4000000.0,-3.8710886798115203
0,14,0,1.0363339E7,4347826.0,-3.772275494990022
0,14,1,1.0567503E7,4347826.0,-3.8570022449607073
0,14,2,9080150.0,4347826.0,-3.198208676336213
0,14,3,1.0066188E7,4347826.0,-3.6459288189118326
0,14,4,1.046882E7,4347826.0,-3.816255773499355
0,14,5,1.0300723E7,4347826.0,-3.74595553281531
0,14,6,1.1223395E7,4347826.0,-4.118520925987703
0,14,7,1.0398309E7,4347826.0,-3.7869056364841436
0,14,8,8966878.0,4347826.0,-3.1436910565376843
0,14,9,9121757.0,4347826.0,-3.2180634332921154
0,14,10,1.1506733E7,4347826.0,-4.226798806293325
0,14,11,9185055.0,4347826.0,-3.248096059032835
0,14,12,1.0159545E7,4347826.0,-3.686021030043266
0,14,13,1.1600949E7,4347826.0,-4.262213622584497
0,14,14,9677450.0,4347826.0,-3.4748878085255424
0,14,15,9110967.0,4347826.0,-3.212923183259501
0,14,16,1.0279879E7,4347826.0,-3.737158475007183
0,14,17,9885109.0,4347826.0,-3.567093072087666
0,14,18,8912277.0,4347826.0,-3.117165209287791
0,14,19,1.0191721E7,4347826.0,-3.6997537097625948
0,14,20,9825058.0,4347826.0,-3.540629675174203
0,14,21,9140471.0,4347826.0,-3.2269641980609745
0,14,22,9613890.0,4347826.0,-3.4462699342326806
0,15,0,1.0373564E7,5000000.0,-3.169579863455221
0,15,1,8951696.0,5000000.0,-2.5293532077450385
0,15,2,1.0358482E7,5000000.0,-3.163261113697935
0,15,3,1.0496509E7,5000000.0,-3.220748781501629
0,15,4,9721035.0,5000000.0,-2.88742502448181
0,15,5,1.0134143E7,5000000.0,-3.068170238673747
0,15,6,1.0605303E7,5000000.0,-3.2655307675307084
0,15,7,9174228.0,5000000.0,-2.635995247792649
0,15,8,8966488.0,5000000.0,-2.536523672604258
0,15,9,1.0767428E7,5000000.0,-3.3314197205336766
0,15,10,9280390.0,5000000.0,-2.6859622309932814
0,15,11,8926045.0,5000000.0,-2.516890676377303
0,15,12,9974401.0,5000000.0,-2.999168198016377
0,15,13,1.0149148E7,5000000.0,-3.0745958131919244
0,15,14,8914219.0,5000000.0,-2.511132950712191
0,15,15,9325317.0,5000000.0,-2.70693599577497
0,15,16,1.0165206E7,5000000.0,-3.0814617979463046
0,15,17,8974351.0,5000000.0,-2.54033047085918
0,15,18,1.0250832E7,5000000.0,-3.1178911162598895
