 


 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: ping 192.168.1.1 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,20,2,3107327.0,4761904.0,-1.8539367707729135
0,20,3,5974636.0,4761904.0,0.9853081559739096
0,20,4,5942099.0,4761904.0,0.9615924743347682
0,20,5,3759774.0,4761904.0,-1.026188955062879
0,20,6,2237911.0,4761904.0,-3.2793782480086433
0,20,7,3875635.0,4761904.0,-0.8943776651016312
0,20,8,4150018.0,4761904.0,-0.59730655384041
0,20,9,3846785.0,4761904.0,-0.9268272187217286
0,20,10,3886031.0,4761904.0,-0.8827437500792745
0,20,11,2252756.0,4761904.0,-3.250664807138757
0,20,12,1938401.0,4761904.0,-3.9033701060164927
0,20,13,5036561.0,4761904.0,0.2435346247078738
0,20,14,3818309.0,4761904.0,-0.9590956463782214
0,20,15,2431184.0,4761904.0,-2.919628068571933
0,20,16,3807804.0,4761904.0,-0.971060500342631
0,20,17,5496157.0,4761904.0,0.6227849425139224
0,20,18,4111677.0,4761904.0,-0.6376164521668235
0,20,19,3902449.0,4761904.0,-0.8644339967891832
0,20,20,2833230.0,4761904.0,-2.254988040483855
0,21,0,5342938.0,4166666.0,1.0799144581320779
0,21,1,3177623.0,4166666.0,-1.176863185012996
0,21,2,3824704.0,4166666.0,-0.3719085876023773
0,21,3,3113280.0,4166666.0,-1.2657050708873014
0,21,4,2845792.0,4166666.0,-1.6558553463888106
0,21,5,5370476.0,4166666.0,1.1022409131389888
0,21,6,3147475.0,4166666.0,-1.2182639955438677
0,21,7,5228899.0,4166666.0,0.9862156439455378
0,21,8,2594504.0,4166666.0,-2.05734344209104
0,21,9,3598090.0,4166666.0,-0.6371666653033614
0,21,10,5925356.0,4166666.0,1.5292575941520856
0,21,11,3073505.0,4166666.0,-1.3215476483043922
0,21,12,4433629.0,4166666.0,0.2697066033040403
0,21,13,3037548.0,4166666.0,-1.3726553932398162
0,21,14,5927128.0,4166666.0,1.5305561739732712
0,21,15,5983450.0,4166666.0,1.5716297744837702
0,21,16,2337710.0,4166666.0,-2.509980541787789
0,21,17,2454780.0,4166666.0,-2.2977611253263177
0,21,18,2353982.0,4166666.0,-2.479855511649524
0,21,19,5864084.0,4166666.0,1.4841149392238597
0,21,20,6088035.0,4166666.0,1.6468845171932216
0,21,21,2284385.0,4166666.0,-2.6101938901516326
0,21,22,5925975.0,4166666.0,1.5297112618195274
0,21,23,6096227.0,4166666.0,1.6527244128419492
0,22,0,2705354.0,4000000.0,-1.6983589002305497
0,22,1,3131961.0,4000000.0,-1.0624364585720627
0,22,2,2365334.0,4000000.0,-2.2816751681853757
0,22,3,5972026.0,4000000.0,1.7406169848724065
0,22,4,5860420.0,4000000.0,1.6586875048297145
0,22,5,6002927.0,4000000.0,1.7630307072024076
0,22,6,4834799.0,4000000.0,0.8231843228125801
0,22,7,5977330.0,4000000.0,1.7444724195641106
0,22,8,2403025.0,4000000.0,-2.2130170229452846
0,22,9,5380345.0,4000000.0,1.2875013318459447
0,22,10,4554806.0,4000000.0,0.5640989274203511
0,22,11,5929887.0,4000000.0,1.7098642619413469
0,22,12,4649218.0,4000000.0,0.6531991922969032
0,22,13,2635080.0,4000000.0,-1.812661865683357
0,22,14,4604158.0,4000000.0,0.6109022748529633
0,22,15,5677894.0,4000000.0,1.5212728914000349
0,22,16,2509417.0,4000000.0,-2.024871555410549
0,22,17,5860188.0,4000000.0,1.6585155746366478
0,22,18,4468383.0,4000000.0,0.4809039953857479
0,22,19,6010038.0,4000000.0,1.7681722662122292
0,22,20,3050842.0,4000000.0,-1.1764027477206862
0,22,21,5897034.0,4000000.0,1.6857364042980296
0,22,22,5945420.0,4000000.0,1.7212254840715362
0,22,23,5684219.0,4000000.0,1.5261081062615343
0,22,24,2626266.0,4000000.0,-1.8272128005367974
0,23,0,5775652.0,4000000.0,1.5954102650357198
0,23,1,3425315.0,4000000.0,-0.6735947492396903
0,23,2,5509523.0,4000000.0,1.3905400907822798
0,23,3,3114916.0,4000000.0,-1.086136518025537
0,23,4,5981550.0,4000000.0,1.7475374604202827
0,23,5,4344637.0,4000000.0,0.3589350511089285
0,23,6,2215289.0,4000000.0,-2.5662960030927513
0,23,7,3648623.0,4000000.0,-0.39930999840039755
0,23,8,5756135.0,4000000.0,1.5807097966758548
0,23,9,5836550.0,4000000.0,1.6409621901995328
0,23,10,2253886.0,4000000.0,-2.4912804537785505
0,23,11,2338436.0,4000000.0,-2.3313450300483907
0,23,12,4637463.0,4000000.0,0.642204662903026
0,23,13,6047236.0,4000000.0,1.7949692642594404
0,23,14,2219592.0,4000000.0,-2.5578684049585236
0,23,15,4733707.0,4000000.0,0.7314138177899476
0,23,16,2235596.0,4000000.0,-2.5266666743700315
0,23,17,2993734.0,4000000.0,-1.258467816483316
0,23,18,3009721.0,4000000.0,-1.235337528026901
0,23,19,2950222.0,4000000.0,-1.322052940794919
0,23,20,2588557.0,4000000.0,-1.8900225874452203
0,23,21,3109500.0,4000000.0,-1.093694301784203
0,23,22,2504062.0,4000000.0,-2.0341491362482147
0,23,23,2531026.0,4000000.0,-1.9876338485065146
0,23,24,5887321.0,4000000.0,1.6785772458070227
0,24,0,3348876.0,4545454.0,-1.326781999981762
0,24,1,5142789.0,4545454.0,0.5362143925056919
