 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,20,5,9716912.0,1.6666666E7,1.7152224904372912,0.2343204626306646
0,21,0,9642513.0,1.25E7,1.2963425613219293,0.11271977995538436
0,21,1,8805075.0,1.25E7,1.4196358350156018,0.1521769534489491
0,21,2,9307456.0,1.25E7,1.3430093035089288,0.1280790211933581
0,21,3,8998465.0,1.25E7,1.3891258120134935,0.1427415812227246
0,21,4,9136859.0,1.25E7,1.368085027907293,0.13611309007663464
0,21,5,9682179.0,1.25E7,1.2910316985463706,0.11093690557762717
0,21,6,1.3546834E7,1.25E7,0.9227248226412164,-0.03492779607775575
0,21,7,1.3097808E7,1.25E7,0.9543581643584942,-0.020288606834025
0,22,0,1.0167845E7,1.1111111E7,1.0927695101567736,0.03852856906495089
0,22,1,1.1996757E7,1.1111111E7,0.9261762157889837,-0.03330637588393995
0,22,2,8801745.0,1.1111111E7,1.2623759265918293,0.10118870398320312
0,22,3,8560414.0,1.1111111E7,1.2979642106094402,0.11326271761911315
0,22,4,1.0140426E7,1.1111111E7,1.0957242821948505,0.039701286095846375
0,22,5,1.1184766E7,1.1111111E7,0.9934147035351477,-0.0028694162987965006
0,22,6,1.0092763E7,1.1111111E7,1.1008988321632045,0.041747411022616684
0,22,7,9259549.0,1.1111111E7,1.1999624387753658,0.07916765197437606
0,22,8,9500823.0,1.1111111E7,1.1694893168728646,0.06799625894178966
0,23,0,8597428.0,1.1111111E7,1.292376161800948,0.11138893874998107
0,23,1,9089263.0,1.1111111E7,1.2224435578550208,0.08722881619811741
0,23,2,1.0228234E7,1.1111111E7,1.0863176380204052,0.03595683102590051
0,23,3,9234530.0,1.1111111E7,1.2032134824403624,0.08034268970089666
0,23,4,1.0055895E7,1.1111111E7,1.1049350654516579,0.043336756261256236
0,23,5,1.2657349E7,1.1111111E7,0.8778387164642454,-0.05658526881346225
0,23,6,9656028.0,1.1111111E7,1.1506916715651612,0.0609589697842098
0,23,7,1.0217838E7,1.1111111E7,1.0874228970942776,0.03639847339348572
0,23,8,1.1669875E7,1.1111111E7,0.9521191101018649,-0.021308717976656222
0,24,0,1.0439711E7,1.4285714E7,1.3684012900357108,0.13621347493653163
0,24,1,9856090.0,1.4285714E7,1.4494301492782635,0.16119729074036834
0,24,2,1.0147326E7,1.4285714E7,1.4078303978801903,0.148550338256846
0,24,3,9268703.0,1.4285714E7,1.5412851183169856,0.18788298515449278
0,24,4,1.0674285E7,1.4285714E7,1.3383298272436983,0.1265631571535359
0,24,5,1.0647343E7,1.4285714E7,1.3417163324220889,0.12766070637997548
0,24,6,1.0614725E7,1.4285714E7,1.345839293999609,0.1289932040959596
0,25,0,1.0023057E7,2.5E7,2.4942490100575103,0.39693980852325517
0,25,1,1.1030857E7,2.5E7,2.266369693669313,0.35533075408201314
0,25,2,9264193.0,2.5E7,2.6985620873831104,0.4311324145812169
0,25,3,9822162.0,2.5E7,2.5452644743591075,0.4057329158622125
0,26,0,1.0063481E7,5.0E7,4.968459720846097,0.6962217733580576
0,26,1,1.0341366E7,5.0E7,4.834951204705452,0.6843920954543671
0,27,0,1.0396461E7,1.0E8,9.618657733626856,0.9831144712528603
0,28,0,1.0442433E7,1.0E8,9.576312340237184,0.9811983025434383
0,29,0,9260328.0,3.3333333E7,3.5995844855603387,0.5562523713108282
0,29,1,9814064.0,3.3333333E7,3.3964862059183636,0.5310298551388163
0,29,2,1.1185794E7,3.3333333E7,2.979970219369318,0.4742119239325643
0,30,0,1.0363413E7,1.6666666E7,1.6082217315859166,0.2063459263561642
0,30,1,1.0250607E7,1.6666666E7,1.6259199089380756,0.21109914890693088
0,30,2,9998778.0,1.6666666E7,1.6668702915496274,0.22190180627315453
0,30,3,9458425.0,1.6666666E7,1.7620973893645084,0.24602990776204556
0,30,4,1.0762864E7,1.6666666E7,1.548534479298447,0.18992087969755117
0,30,5,1.0349141E7,1.6666666E7,1.6104395524227566,0.20694442829143314
0,31,0,1.1234719E7,1.25E7,1.1126223984774342,0.046347798582733246
0,31,1,9735397.0,1.25E7,1.283974346397995,0.10855634668525589
0,31,2,1.0016298E7,1.25E7,1.2479660649074138,0.0962027760324396
0,31,3,9190623.0,1.25E7,1.3600819008678737,0.1335650613290531
