 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.1.108:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,4,22,1.3239648E7,3333333.0,3.9718947971894796,0.5989977369016009
0,4,23,1.1734268E7,3333333.0,3.520280752028075,0.5465773010333466
0,4,24,8641145.0,3333333.0,2.592343759234376,0.41369259088668475
0,4,25,7878382.0,3333333.0,2.3635148363514835,0.37355833281847894
0,4,26,7110194.0,3333333.0,2.1330584133058412,0.32900274866510487
0,4,27,6670116.0,3333333.0,2.0010350001035,0.30125468494749613
0,4,28,9223099.0,3333333.0,2.766929976692998,0.4419981684938114
0,4,29,9564100.0,3333333.0,2.869230286923029,0.45776540649844866
0,5,0,1.0325435E7,5263157.0,1.9618329835116073,0.2926620318784166
0,5,1,7298777.0,5263157.0,1.3867678657505371,0.14200376960902597
0,5,2,7647024.0,5263157.0,1.4529348069989172,0.16224612799670085
0,5,3,7100734.0,5263157.0,1.3491396893537473,0.13005691866725066
0,5,4,1.0001521E7,5263157.0,1.9002893130491831,0.2788197259505307
0,5,5,1.1493058E7,5263157.0,2.1836813912258366,0.3391892731689569
0,5,6,1.1272998E7,5263157.0,2.141869984117897,0.3307931047339796
0,5,7,1.160401E7,5263157.0,2.2047622748095868,0.343361769176101
0,5,8,7384687.0,5263157.0,1.4030907685254306,0.1470857672469006
0,5,9,8744789.0,5263157.0,1.6615101924567328,0.22050300978213214
0,5,10,7238063.0,5263157.0,1.3752322037894746,0.13837603366467793
0,5,11,1.1623275E7,5263157.0,2.2084226254318464,0.3440821878657944
0,5,12,1.0366485E7,5263157.0,1.9696324848375224,0.2943851983966138
0,5,13,7642421.0,5263157.0,1.4520602368502402,0.16198463288545306
0,5,14,9733594.0,5263157.0,1.8493831743951397,0.26702690211909486
0,5,15,8223735.0,5263157.0,1.5625099156266857,0.19382278204061867
0,5,16,1.2497007E7,5263157.0,2.374431733653395,0.3755596878688391
0,5,17,7307800.0,5263157.0,1.3884822360419802,0.14254032784695678
0,5,18,1.2871089E7,5263157.0,2.445507325736245,0.38836896812727123
0,6,0,8305853.0,1.1111111E7,0.7475267774752677,-0.1263732456771697
0,6,1,8640805.0,1.1111111E7,0.7776724577767246,-0.10920328184389809
0,6,2,1.1115665E7,1.1111111E7,1.0004098600040987,1.7796347056928255E-4
0,6,3,1.0465411E7,1.1111111E7,0.94188699941887,-0.026001197496482466
0,6,4,1.301136E7,1.1111111E7,1.1710224117102241,0.0685652069331139
0,6,5,1.3498594E7,1.1111111E7,1.2148734721487346,0.0845310489557104
0,6,6,7781227.0,1.1111111E7,0.7003104370031044,-0.15470940114154283
0,6,7,1.0544341E7,1.1111111E7,0.948990699489907,-0.02273804382139537
0,6,8,1.0544718E7,1.1111111E7,0.9490246294902462,-0.022722516431605746
0,7,0,1.1755586E7,3.3333333E7,0.3526675835266758,-0.4526344579466059
0,7,1,7204963.0,3.3333333E7,0.21614889216148891,-0.6652469860354193
0,7,2,1.1557368E7,3.3333333E7,0.34672104346721044,-0.4600197990002332
0,8,0,7498560.0,3.3333333E7,0.22495680224956802,-0.6479008700921588
0,8,1,1.0540939E7,3.3333333E7,0.31622817316228174,-0.4999994408431999
0,8,2,6975779.0,3.3333333E7,0.20927337209273372,-0.6792860276999294
0,9,0,7210709.0,1.0E7,0.7210709,-0.14202203075225445
0,9,1,1.1510335E7,1.0E7,1.1510335,0.06108796364145523
0,9,2,8907172.0,1.0E7,0.8907172,-0.05026016125455714
0,9,3,1.0033784E7,1.0E7,1.0033784,0.001464747616807913
0,9,4,9782367.0,1.0E7,0.9782367,-0.009556048007783036
0,9,5,9494954.0,1.0E7,0.9494954,-0.022507134939028943
0,9,6,1.5304231E7,1.0E7,1.5304231,0.1848115122510868
0,9,7,1.111997E7,1.0E7,1.111997,0.04610361558668323
0,9,8,1.0190109E7,1.0E7,1.0190109,0.008178829526087564
0,9,9,1.0943062E7,1.0E7,1.0943062,0.03913885980709017
0,10,0,7380601.0,4761904.0,1.5499264579882333,0.19031109194602314
0,10,1,8673855.0,4761904.0,1.8215098414415747,0.26043152203537284
0,10,2,1.1262649E7,4761904.0,2.365156668425067,0.37385991377528766
0,10,3,1.2487295E7,4761904.0,2.6223323695731793,0.41868773583749685
0,10,4,7336275.0,4761904.0,1.5406179964988795,0.18769496670089955
0,10,5,6558779.0,4761904.0,1.3773438103750097,0.13904236168848272
0,10,6,6496584.0,4761904.0,1.3642828582852573,0.13490442241495973
0,10,7,1.0181068E7,4761904.0,2.1380246220839396,0.33001270235714397
0,10,8,7994781.0,4761904.0,1.6789042786246846,0.22502593589376454
0,10,9,1.1404914E7,4761904.0,2.3950323232051716,0.37931137900106904
0,10,10,1.1770862E7,4761904.0,2.4718814155010267,0.3930276323436179
0,10,11,1.1395481E7,4761904.0,2.3930513928882227,0.378952025570435
0,10,12,1.1881769E7,4761904.0,2.4951718892275023,0.39710046898612344
0,10,13,1.2226049E7,4761904.0,2.567470700795312,0.4095054962593747
0,10,14,7711108.0,4761904.0,1.6193329390932703,0.20933615001686093
0,10,15,7526089.0,4761904.0,1.5804789428766308,0.19878871399818362
0,10,16,1.1553822E7,4761904.0,2.4263030082084813,0.3849450366688404
0,10,17,1.0230034E7,4761904.0,2.1483074837291976,0.33209644133377364
0,10,18,8265686.0,4761904.0,1.7357943377270941,0.23949826733737092
0,10,19,8920853.0,4761904.0,1.8733794297407087,0.2726257472385753
0,10,20,7321854.0,4761904.0,1.5375895860143338,0.18684042888857946
0,11,0,1.1904269E7,3125000.0,3.80936608,0.5808527103570318
0,11,1,1.0302834E7,3125000.0,3.29690688,0.518106680818228
0,11,2,7910761.0,3125000.0,2.53144352,0.4033682421214482
0,11,3,7364070.0,3125000.0,2.3565024,0.3722678864068049
0,11,4,1.0373878E7,3125000.0,3.31964096,0.5210911145706527
0,11,5,1.1764194E7,3125000.0,3.76454208,0.5757121560416079
0,11,6,7995107.0,3125000.0,2.55843424,0.4079742586846619
0,11,7,1.0877276E7,3125000.0,3.48072832,0.5416701267805812
0,11,8,1.3113757E7,3125000.0,4.19640224,0.6228771101792363
0,11,9,1.3356824E7,3125000.0,4.27418368,0.6308531817251859
0,11,10,1.4627644E7,3125000.0,4.68084608,0.6703243604810634
0,11,11,1.0899782E7,3125000.0,3.48793024,0.5425677902840315
0,11,12,7317261.0,3125000.0,2.34152352,0.3694985245160969
0,11,13,6412842.0,3125000.0,2.05210944,0.31220051819450556
0,11,14,7403867.0,3125000.0,2.36923744,0.3746085869846611
0,11,15,9503702.0,3125000.0,3.04118464,0.4830427883450039
0,11,16,1.0457089E7,3125000.0,3.34626848,0.5245607826230396
0,11,17,8375761.0,3125000.0,2.68024352,0.4281742546957944
0,11,18,8446402.0,3125000.0,2.70284864,0.4318217258121819
0,11,19,1.1320102E7,3125000.0,3.62243264,0.5590003184086939
0,11,20,1.1273509E7,3125000.0,3.60752288,0.5572090942010787
0,11,21,7850518.0,3125000.0,2.51216576,0.40004829202306363
0,11,22,7376446.0,3125000.0,2.36046272,0.37299714578564397
0,11,23,1.1391526E7,3125000.0,3.64528832,0.5617318840485039
0,11,24,1.0394323E7,3125000.0,3.32618336,0.5219461865675799
0,11,25,7635974.0,3125000.0,2.44351168,0.38801441929929403
0,11,26,1.1692048E7,3125000.0,3.74145536,0.5730405679417007
0,11,27,8196333.0,3125000.0,2.62282656,0.418769572891014
0,11,28,8259549.0,3125000.0,2.64305568,0.4221063123038784
0,11,29,1.3311036E7,3125000.0,4.25953152,0.6293618363170284
0,11,30,1.4055497E7,3125000.0,4.49775904,0.6529961851144044
0,11,31,9088838.0,3125000.0,2.90842816,0.46365834092073593
0,12,0,1.2471211E7,2702702.0,4.61434926973081,0.6641104640853629
0,12,1,1.0942182E7,2702702.0,4.048608392638182,0.6073057710530969
0,12,2,1.0164107E7,2702702.0,3.7607205677873474,0.5752710653084794
0,12,3,8886653.0,2702702.0,3.2880624648962407,0.5169400594464997
0,12,4,7848390.0,2702702.0,2.9039050550153145,0.46298241273156404
0,12,5,8156330.0,2702702.0,3.01784288463915,0.4796966257277018
0,12,6,7612458.0,2702702.0,2.81661019231865,0.44972674651041045
0,12,7,1.1571537E7,2702702.0,4.281469803182149,0.6315928853290469
0,12,8,9936016.0,2702702.0,3.6763268758449876,0.5654141191625086
0,12,9,9781902.0,2702702.0,3.619304681019217,0.5586251445107089
0,12,10,1.2736983E7,2702702.0,4.712684935298083,0.6732684061429861
0,12,11,1.132863E7,2702702.0,4.19159418981449,0.6223792296876443
0,12,12,7235855.0,2702702.0,2.677267046089432,0.4276916923893127
0,12,13,8358107.0,2702702.0,3.0925003940501026,0.4903097636394846
0,12,14,8605283.0,2702702.0,3.1839555378284397,0.5029669944266283
0,12,15,1.1025667E7,2702702.0,4.0794978506694415,0.6106067086524576
0,12,16,8043544.0,2702702.0,2.976112053789134,0.473649278831554
0,12,17,1.1879779E7,2702702.0,4.395519372835037,0.6430101985064226
0,12,18,7753601.0,2702702.0,2.86883311589661,0.45770528545296274
0,12,19,1.3734478E7,2702702.0,5.081758181257127,0.7060139950228224
0,12,20,1.1556847E7,2702702.0,4.2760345017689705,0.6310412007152787
0,12,21,1.2717175E7,2702702.0,4.705355973392553,0.6725924846032509
0,12,22,7415384.0,2702702.0,2.7436927933601263,0.43833548253853166
0,12,23,1.1724762E7,2702702.0,4.338163067922397,0.6373058727514417
0,12,24,1.0223403E7,2702702.0,3.782660093491624,0.5777973177259367
0,12,25,1.0521191E7,2702702.0,3.892841682138837,0.5902667417680977
0,12,26,8401857.0,2702702.0,3.1086878982588537,0.4925771225360104
0,12,27,7366774.0,2702702.0,2.7257070886838433,0.4354791836324811
0,12,28,6639466.0,2702702.0,2.4566030587167953,0.3903349882523057
0,12,29,9825585.0,2702702.0,3.635467395221523,0.5605602540166401
0,12,30,1.0723779E7,2702702.0,3.967799261627808,0.5985496922692881
0,12,31,7891257.0,2702702.0,2.9197658491391207,0.4653480245634047
0,12,32,1.1881061E7,2702702.0,4.395993712958365,0.6430570626346555
0,12,33,1.3317705E7,2702702.0,4.927552131163554,0.6926312276053428
0,12,34,1.0131236E7,2702702.0,3.7485582946251568,0.5738642690402542
0,12,35,1.0561387E7,2702702.0,3.9077142060056937,0.5919227937127173
0,12,36,1.303921E7,2702702.0,4.8245089543723285,0.6834531167971234
0,13,0,1.1032775E7,2631578.0,4.192456009284164,0.6224685143251419
0,13,1,7060461.0,2631578.0,2.6829761458714123,0.42861681141123464
0,13,2,7305248.0,2631578.0,2.775995239358286,0.4434187169981633
0,13,3,1.3003526E7,2631578.0,4.9413416588829975,0.6938448833242936
0,13,4,6758420.0,2631578.0,2.568200524552189,0.4096289303417368
0,13,5,7810807.0,2631578.0,2.9681077285187825,0.4724796597647338
0,13,6,7036967.0,2631578.0,2.674048422657432,0.42716926736220867
0,13,7,1.1420044E7,2631578.0,4.339618282262582,0.6374515301581795
0,13,8,6780447.0,2631578.0,2.5765707875654837,0.4110420785753851
0,13,9,9113627.0,2631578.0,3.4631795067446225,0.5394750028888206
0,13,10,7911016.0,2631578.0,3.0061871622273784,0.4780160158357872
0,13,11,8266665.0,2631578.0,3.1413338308801793,0.49711409151002545
0,13,12,6431917.0,2631578.0,2.4441293398865622,0.3881241844317019
0,13,13,1.2081691E7,2631578.0,4.591044232775924,0.661911477030443
0,13,14,7312909.0,2631578.0,2.778906420406311,0.4438739221694395
0,13,15,1.1247762E7,2631578.0,4.274151098694396,0.6308498711666727
0,13,16,7737839.0,2631578.0,2.9403798785367563,0.4684034421450535
0,13,17,8125216.0,2631578.0,3.0875831915299488,0.4896186680120645
0,13,18,6869428.0,2631578.0,2.6103835797380888,0.4167043289182002
0,13,19,1.342021E7,2631578.0,5.099681635885389,0.7075430647069749
0,13,20,1.0502542E7,2631578.0,3.9909673967482626,0.601078179933821
0,13,21,8666888.0,2631578.0,3.2934186256307054,0.517646937285306
0,13,22,7268704.0,2631578.0,2.762108514359065,0.4412407366110409
0,13,23,1.0792419E7,2631578.0,4.10112069640345,0.6129025508067888
0,13,24,1.3475752E7,2631578.0,5.120787603483537,0.7093367628392706
0,13,25,1.0891563E7,2631578.0,4.138795429966355,0.61687396086986
0,13,26,1.1321055E7,2631578.0,4.302002448720882,0.633670653254062
0,13,27,1.1968119E7,2631578.0,4.547886857239269,0.6578096517307657
0,13,28,1.0372306E7,2631578.0,3.9414776989319718,0.5956590736470483
0,13,29,8878991.0,2631578.0,3.3740177946464063,0.5281473687380983
0,13,30,9943335.0,2631578.0,3.7784686602487176,0.5773158244001642
0,13,31,1.077877E7,2631578.0,4.095934074536267,0.6123529579053895
0,13,32,1.0999705E7,2631578.0,4.179889404760186,0.6211647909765202
0,13,33,1.4717747E7,2631578.0,5.592745873388514,0.7476250860379802
0,13,34,9562604.0,2631578.0,3.633790828164698,0.5603599244061476
0,13,35,8831424.0,2631578.0,3.355942328139238,0.5258144888711735
0,13,36,1.3993554E7,2631578.0,5.317552434318876,0.7257117810050585
0,13,37,9090040.0,2631578.0,3.4542164435179195,0.5383495472674434
0,14,0,1.56183E7,3448275.0,4.529308132327033,0.6560318670767039
0,14,1,1.3776321E7,3448275.0,3.995134088783522,0.6015313601309872
0,14,2,7758819.0,3448275.0,2.250058072514518,0.3521937271100911
0,14,3,8938739.0,3448275.0,2.5922349580587394,0.41367436307964894
0,14,4,1.1869747E7,3448275.0,3.442227490556873,0.5368395686727665
0,14,5,1.4499946E7,3448275.0,4.204985391246348,0.6237644913320001
0,14,6,8017340.0,3448275.0,2.325029181257295,0.3664284080558598
0,14,7,1.4344186E7,3448275.0,4.159814979953745,0.619074014527686
0,14,8,1.2214821E7,3448275.0,3.542298975574744,0.5492852135346562
0,14,9,1.0846705E7,3448275.0,3.145545236386309,0.49769593519633576
0,14,10,8019730.0,3448275.0,2.3257222814305702,0.36655785362408805
0,14,11,1.2871333E7,3448275.0,3.7326875031718756,0.5720216327527453
0,14,12,1.0495918E7,3448275.0,3.043816980954245,0.4834185355652816
0,14,13,8952577.0,3448275.0,2.5962479790619946,0.41434617148535463
0,14,14,8227724.0,3448275.0,2.3860405565101392,0.37767782127852517
0,14,15,1.1739846E7,3448275.0,3.4045561911390476,0.5320605064686086
0,14,16,7863999.0,3448275.0,2.28056028014007,0.3580415560710196
0,14,17,1.4393417E7,3448275.0,4.1740919735229935,0.6205620142439172
0,14,18,9357959.0,3448275.0,2.713808788452197,0.4335792445597021
0,14,19,1.1684425E7,3448275.0,3.388484097121024,0.5300054517441445
0,14,20,1.1337188E7,3448275.0,3.2877853419463356,0.5169034548985969
0,14,21,7221842.0,3448275.0,2.0943347035836757,0.32104608914014177
0,14,22,1.0261496E7,3448275.0,2.975834583958646,0.47360878666195066
0,14,23,7120906.0,3448275.0,2.065063256265814,0.3149333593466236
0,14,24,7732738.0,3448275.0,2.2424945806236454,0.3507314021696012
0,14,25,7552418.0,3448275.0,2.190201767550442,0.3404841251129305
0,14,26,8223447.0,3448275.0,2.3848002262000567,0.37745200421772757
0,14,27,8442238.0,3448275.0,2.448249632062408,0.3888556979097557
0,14,28,1.2641834E7,3448275.0,3.666132776533194,0.5642081897782621
0,15,0,6823886.0,5555555.0,1.2282996028299602,0.08930431141899783
0,15,1,1.2731377E7,5555555.0,2.2916480891648088,0.3601479271400574
0,15,2,7872369.0,5555555.0,1.417026561702656,0.15137799103276545
0,15,3,7653810.0,5555555.0,1.3776859377685937,0.13915022552552866
0,15,4,1.0829118E7,5555555.0,1.9492414349241436,0.2898656345826683
0,15,5,1.1424E7,5555555.0,2.0563202056320207,0.3130907429648556
0,15,6,1.1840048E7,5555555.0,2.1312088531208855,0.3286260115693936
0,15,7,7029055.0,5555555.0,1.2652300265230028,0.10216949007146926
0,15,8,8483481.0,5555555.0,1.5270267327026732,0.18384664004504817
0,15,9,1.1433608E7,5555555.0,2.0580496458049646,0.3134558469274295
0,15,10,7762018.0,5555555.0,1.3971633797163379,0.14524719406012407
0,15,11,7739844.0,5555555.0,1.393172059317206,0.1440047559053212
0,15,12,6968380.0,5555555.0,1.2543085254308526,0.09840437414362586
0,15,13,1.2162493E7,5555555.0,2.189248958924896,0.3402951518554342
0,15,14,1.0345249E7,5555555.0,1.8621450062145006,0.2700134967026664
0,15,15,8383515.0,5555555.0,1.509032850903285,0.17869869425586069
0,15,16,7283500.0,5555555.0,1.311030131103013,0.11761267309465898
0,15,17,1.1296952E7,5555555.0,2.033451563345156,0.3082338320037223
0,16,0,9564452.0,1.25E7,0.76515616,-0.11624992104870693
0,16,1,1.2985031E7,1.25E7,1.03880248,0.016532977777663105
0,16,2,7611121.0,1.25E7,0.60888968,-0.21546138668949907
0,16,3,7630251.0,1.25E7,0.61042008,-0.21437118853652984
0,16,4,6475536.0,1.25E7,0.51804288,-0.28563429087901404
0,16,5,1.0461673E7,1.25E7,0.83693384,-0.07730887182581776
